scorer,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000
bodyparts,leftHead,leftHead,leftHead,topHead,topHead,topHead,rightHead,rightHead,rightHead
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
567,616.5091180801392,625.4019327163696,1.0,628.6354290246964,595.3404955863953,1.0,666.160747051239,596.2467219978571,1.0
568,617.320463180542,625.8986806869507,1.0,629.50044298172,594.9389262199402,1.0,667.717191696167,596.9037434458733,1.0
569,617.0072402954102,624.9222612380981,1.0,629.7140780687332,594.1452593803406,1.0,666.942955493927,596.6514701843262,1.0
570,616.7985162734985,625.276515007019,1.0,629.6037892103195,594.8508825302124,1.0,667.1845836639404,597.2268313169479,1.0
571,616.7995691299438,626.1749300956726,1.0,629.8009903430939,595.8292407989502,1.0,668.7838907241821,596.6932171583176,1.0
572,616.651927947998,626.1367826461792,1.0,629.4820636510849,595.9973669052124,1.0,667.496386051178,596.9845342636108,1.0
573,616.9660749435425,625.6871910095215,1.0,629.6103053092957,595.9099564552307,1.0,667.329038143158,596.7982390522957,1.0
574,617.110119342804,625.3756499290466,1.0,629.8382887840271,596.1873226165771,1.0,668.2088775634766,596.9574465155602,1.0
575,617.1845412254333,625.5334024429321,1.0,629.6984000205994,595.7179841995239,1.0,668.4520072937012,597.7590844631195,1.0
576,617.882926940918,625.3075175285339,1.0,630.1826202869415,595.0510792732239,1.0,668.8466758728027,597.1797641515732,1.0
577,617.517379283905,625.9982199668884,1.0,630.3635370731354,595.6145844459534,1.0,670.4253358840942,596.281257212162,1.0
578,617.2742366790771,624.9623041152954,1.0,630.0699353218079,595.8503184318542,1.0,668.8747936487198,596.5899134278297,1.0
579,617.4266395568848,625.5601072311401,1.0,630.367981672287,596.1369800567627,1.0,668.5492610931396,596.2327621132135,1.0
580,617.6402897834778,625.4552822113037,1.0,630.5717961788177,595.2004895210266,1.0,668.7137928009033,595.642715215683,1.0
581,617.9359774589539,625.4557137489319,1.0,630.9778940677643,596.0946359634399,1.0,668.8597888946533,595.9783746749163,1.0
582,617.61989402771,625.4579591751099,1.0,630.7371163368225,595.9431571960449,1.0,668.624101638794,596.1807099282742,1.0
583,617.8772687911987,626.0961451530457,1.0,631.368499994278,596.8593416213989,1.0,669.8971790075302,596.0778860300779,1.0
584,617.6313071250916,625.4105916023254,1.0,631.4468369483948,597.1891907453537,1.0,669.3647924661636,595.2069029808044,1.0
585,618.1548323631287,626.6852912902832,1.0,630.6732096672058,596.4708576202393,1.0,668.8152942657471,597.7534675598145,1.0
586,617.6401209831238,627.3874759674072,1.0,630.7561779022217,596.5143051147461,1.0,669.5885121822357,597.7112412452698,1.0
587,617.5616340637207,627.5714068412781,1.0,630.9326841831207,596.4222726821899,1.0,670.2522554397583,597.9332534074783,1.0
588,617.6628541946411,626.7711825370789,1.0,631.0215890407562,596.3053722381592,1.0,669.8043256998062,597.7991310358047,1.0
589,617.6594758033752,626.8803558349609,1.0,631.0271141529083,596.9089942574501,1.0,671.9853496551514,597.674916267395,1.0
590,617.5472002029419,628.2049079984426,1.0,631.2515633106232,596.3115882873535,1.0,671.5529124736786,597.8525415658951,1.0
591,617.0887169837952,628.6245334148407,1.0,630.6980962753296,596.9366258382797,1.0,670.0022411346436,598.4411208629608,1.0
592,617.2644324302673,629.6418761014938,1.0,630.8467304706573,597.2796674966812,1.0,669.2960982322693,598.497015953064,1.0
593,616.7404742240906,628.79202491045,1.0,630.677167892456,597.2203370332718,1.0,667.5276966094971,598.0266542434692,1.0
594,616.7613515853882,627.5836262702942,1.0,630.0192484855652,597.1904668807983,1.0,665.8829879760742,598.36594414711,1.0
595,617.5191106796265,627.6717352867126,1.0,630.989355802536,597.0156792402267,1.0,668.066855430603,597.7534691095352,1.0
596,618.0472440719604,627.0541501045227,1.0,630.9768822193146,597.0856876373291,1.0,668.0311260223389,597.5047256946564,1.0
597,617.9237682819366,627.4590978622437,1.0,630.9168510437012,596.8022871017456,1.0,667.3182663917542,597.7785643339157,1.0
598,618.1915965080261,626.7778997421265,1.0,630.7436981201172,596.9338421821594,1.0,668.1245956420898,598.1594023704529,1.0
599,618.6064443588257,626.3989219665527,1.0,630.8347275257111,596.9924700260162,1.0,668.1162347793579,598.3739585876465,1.0
600,618.6443074941635,626.2031478881836,1.0,631.5768864154816,597.6859631538391,1.0,669.0267407894135,597.2621954679489,1.0
601,618.8477563858032,627.1743683815002,1.0,632.0483822822571,596.7191198468208,1.0,672.2572321891785,597.622105717659,1.0
602,619.3503181934357,627.2491059303284,1.0,632.0178670883179,596.0843124389648,1.0,672.1086916923523,597.2471871376038,1.0
603,619.3331303596497,627.5957717299461,1.0,631.8697414398193,596.2946243286133,1.0,672.1366081237793,597.6383584737778,1.0
604,619.3924459815025,626.5585203170776,1.0,631.9079773426056,595.8564324378967,1.0,671.7926211357117,597.3425050973892,1.0
605,619.1927676200867,627.3540229201317,1.0,631.6877286434174,596.1779983043671,1.0,672.125385761261,598.491711139679,1.0
606,618.8443427085876,626.1157307624817,1.0,631.7174582481384,596.2912673354149,1.0,671.5869970321655,598.0801455974579,1.0
607,619.2510356903076,627.1633596420288,1.0,631.6285922527313,596.8972395658493,1.0,671.890882730484,597.9312300682068,1.0
608,619.0385589599609,628.3369947373867,1.0,631.6555666923523,597.2649292945862,1.0,672.3345437049866,597.9528377056122,1.0
609,619.2920069694519,628.7480865120888,1.0,632.269091129303,597.3645166158676,1.0,672.9172887802124,598.9267094135284,1.0
610,618.963306427002,626.2895774841309,1.0,632.0749945640564,597.2850698232651,1.0,671.6854362487793,598.1242637634277,1.0
611,619.1071231365204,626.3609170913696,1.0,631.9959280490875,597.0416612625122,1.0,673.3248300552368,597.9450569152832,1.0
612,619.3061947822571,626.5240874290466,1.0,632.073459148407,597.3798134326935,1.0,672.1006436347961,597.7221337556839,1.0
613,619.2473688721657,626.2905521392822,1.0,631.7426023483276,596.5228455066681,1.0,672.2493715286255,597.6383719444275,1.0
614,618.8487111330032,627.066358089447,1.0,631.9152863025665,596.545105099678,1.0,672.941089630127,597.895854473114,1.0
615,619.4271068572998,628.5300431251526,1.0,632.0563583374023,596.6605209112167,1.0,672.4977622032166,599.2486879825592,1.0
616,619.3005041480064,626.7289018630981,1.0,632.3692436218262,596.6053535938263,1.0,672.7188329696655,598.3097040653229,1.0
617,618.8600962162018,627.593111038208,1.0,632.2892336845398,597.1539163589478,1.0,671.4837691783905,598.4339213371277,1.0
618,618.5651934146881,627.5377564430237,1.0,631.6190588474274,597.031014919281,1.0,671.4570291042328,598.8280034065247,1.0
619,618.8599014282227,628.0070280926302,1.0,631.6801998615265,597.1165684461594,1.0,671.1308779716492,598.269692659378,1.0
620,618.5590767860413,628.5948979854584,1.0,631.6577970981598,596.9018675684929,1.0,671.8835325241089,598.8390517234802,1.0
621,619.113757610321,628.669525384903,1.0,632.236575126648,596.6528005003929,1.0,671.4902415275574,598.950541973114,1.0
622,620.0980081558228,628.3711086213589,1.0,632.5922093391418,596.4153257608414,1.0,672.3577637672424,599.1638255119324,1.0
623,620.4152994155884,628.3363251388073,1.0,631.9887039661407,596.3709370791912,1.0,671.9076752662659,598.6249170303345,1.0
624,619.0289945602417,629.5092799663544,1.0,631.9649233818054,597.1650836467743,1.0,672.6679430007935,599.5618889331818,1.0
625,618.7685012817383,628.4425242841244,1.0,631.5754013061523,597.1764531135559,1.0,672.608190536499,599.398585319519,1.0
626,618.850504398346,628.5622249245644,1.0,631.0511581897736,598.1787371635437,1.0,670.306046962738,599.7243452072144,1.0
627,619.0249338150024,628.5734686851501,1.0,631.5695068836212,597.4918949604034,1.0,671.3018267154694,599.103095293045,1.0
628,619.268972158432,626.8768625259399,1.0,632.2225861549377,596.9465015530586,1.0,671.8481478691101,599.1414849758148,1.0
629,619.7934723943472,627.6469798088074,1.0,632.6013460159302,597.2408448457718,1.0,672.2819151878357,598.4657106399536,1.0
630,619.1345751881599,626.4499316215515,1.0,632.0673904418945,597.6428303718567,1.0,669.8504710197449,597.6612993478775,1.0
631,619.218025803566,627.1161561012268,1.0,631.6621434688568,597.2463549375534,1.0,670.4208924770355,597.5711215734482,1.0
632,618.5532193183899,626.4072799682617,1.0,631.4351649284363,597.4429514408112,1.0,668.9405632019043,597.0230861902237,1.0
633,619.3868434429169,626.0682272911072,1.0,631.7653796672821,597.0786994695663,1.0,671.0625996589661,597.1536647081375,1.0
634,619.8928949683905,625.4284315109253,1.0,632.1025333404541,596.6755378842354,1.0,671.6219630241394,597.4028438329697,1.0
635,619.4842777848244,625.6620650291443,1.0,631.843743801117,596.8209955096245,1.0,671.4317224025726,597.0755439996719,1.0
636,619.9922237703577,625.3322129249573,1.0,632.1638202667236,596.9225512742996,1.0,670.9685168266296,597.5253316164017,1.0
637,619.5602470934391,625.807695388794,1.0,631.6734385490417,596.1683988571167,1.0,672.0019826889038,597.248458147049,1.0
638,619.4506304860115,625.7114381790161,1.0,631.5432183742523,596.8638184666634,1.0,670.6364939212799,595.982212331146,1.0
639,619.5266342163086,625.9877963066101,1.0,631.4558155536652,596.1811208724976,1.0,670.8482813835144,596.6551623344421,1.0
640,620.2717591524124,626.0925669670105,1.0,631.100795507431,595.0536723136902,1.0,670.9082293510437,595.9449296928942,1.0
641,620.3165135979652,626.1013264656067,1.0,631.6775963306427,595.9567513465881,1.0,671.6676850318909,596.1582822054625,1.0
642,620.8216246366501,625.0214967727661,1.0,631.5302481651306,594.9912996292114,1.0,670.1696462631226,596.5089970827103,1.0
643,620.007627541665,625.46204662323,1.0,631.7641403675079,595.8451352119446,1.0,670.7631311416626,595.0108768343925,1.0
644,620.4448193013668,624.7264404296875,1.0,632.5861568450928,595.940390586853,1.0,671.0875928401947,595.2203394174576,1.0
645,619.7129812240601,624.8474931716919,1.0,631.5422337055206,596.6748953461647,1.0,669.9056167602539,595.3385038375854,1.0
646,619.1658049821854,624.8970150947571,1.0,631.681679725647,596.4691848754883,1.0,669.3613111972809,595.2673500776291,1.0
647,619.5596313774586,624.8866510391235,1.0,631.7963633537292,596.5150741934776,1.0,670.4334027767181,596.0063111605123,1.0
648,619.3773247003555,624.0707035064697,1.0,631.8478679656982,596.935093164444,1.0,669.3751895427704,594.9597516059875,1.0
649,619.5113590955734,624.9299206733704,1.0,631.7399678230286,596.8644502162933,1.0,670.1346023082733,595.2384235858917,1.0
650,619.2781780958176,625.1948914527893,1.0,631.7206428050995,597.1172167062759,1.0,670.5213253498077,595.2889760732651,1.0
651,619.5921908915043,624.9948725700378,1.0,632.0197978019714,596.7220299243927,1.0,670.0658164024353,595.1683402061462,1.0
652,619.4145393371582,625.2916464805603,1.0,631.0841960906982,597.0022823810577,1.0,668.9719657897949,595.2410331368446,1.0
653,619.4331341385841,625.8306784629822,1.0,631.5801281929016,597.576376080513,1.0,669.5643773078918,595.2863290309906,1.0
654,619.4122128486633,624.9919152259827,1.0,631.730982542038,597.0040538311005,1.0,669.8924978971481,594.6854861974716,1.0
655,619.4472696185112,624.8361330032349,1.0,631.3487462997437,596.802956700325,1.0,670.3073420524597,594.7105669975281,1.0
656,619.522294998169,625.5520248413086,1.0,631.1060917377472,597.3655029535294,1.0,669.1561853885651,594.8875222206116,1.0
657,619.1693716645241,625.7469472885132,1.0,631.1685597896576,597.256641626358,1.0,670.1674535274506,594.7223496437073,1.0
658,618.8862642049789,626.50199842453,1.0,631.4413843154907,597.8612630367279,1.0,670.2405729293823,595.5164680480957,1.0
659,618.6662744283676,626.4619841575623,1.0,631.1890182495117,597.7069270610809,1.0,669.4940497875214,595.3349438905716,1.0
660,620.4435873031616,628.5390451550484,1.0,632.2732081413269,596.8148797154427,1.0,671.7713673114777,597.0103245973587,1.0
661,620.2075736522675,627.2663688659668,1.0,632.4396724700928,596.757077395916,1.0,672.6910586357117,597.2762749195099,1.0
662,620.0961608886719,627.874672755599,1.0,632.1328864097595,597.2207524776459,1.0,672.4145293235779,597.5936365127563,1.0
663,620.322359085083,628.407321959734,1.0,631.8418297767639,596.8941603302956,1.0,672.2041931152344,597.5891361236572,1.0
664,620.6633291244507,627.8258843272924,1.0,631.8453528881073,596.2212149053812,1.0,673.1161961555481,598.1868662834167,1.0
665,620.9903427362442,628.3821136057377,1.0,631.5874047279358,596.0944013595581,1.0,672.9964671134949,597.9272307157516,1.0
666,620.6160210967064,627.0093784332275,1.0,631.8173263072968,595.6027579307556,1.0,673.3506927490234,597.6788656711578,1.0
667,621.4433850049973,627.243898153305,1.0,632.5544238090515,595.8829035758972,1.0,673.950897693634,597.4579592943192,1.0
668,621.5184786319733,628.2967536747456,1.0,632.3906135559082,595.4708857536316,1.0,674.3831496238708,598.2235863208771,1.0
669,621.5307512283325,628.4134026765823,1.0,631.7990424633026,595.7261724472046,1.0,673.4803428649902,598.1819217205048,1.0
670,621.2165546417236,627.7627393901348,1.0,631.9189105033875,596.7060437202454,1.0,672.3173294067383,596.5531576871872,1.0
671,621.4220187664032,627.1003965139389,1.0,631.752180814743,597.0408178567886,1.0,670.6764225959778,596.8069123029709,1.0
672,621.718190908432,626.7394518852234,1.0,632.3123540878296,597.0715810060501,1.0,671.4949059486389,596.1061544716358,1.0
673,621.7261865139008,626.0732588768005,1.0,632.154757976532,596.5634603500366,1.0,670.8733859062195,595.9433499760926,1.0
674,621.4804933071136,626.5564961433411,1.0,632.1485176086426,596.4909728765488,1.0,672.7829370498657,596.7471298575401,1.0
675,621.1026420593262,627.6942185163498,1.0,631.9565486907959,596.6809182167053,1.0,671.6754138469696,596.0417011156678,1.0
676,620.9532362222672,626.7735133171082,1.0,632.0308246612549,597.2729114294052,1.0,671.316180229187,596.1949065178633,1.0
677,621.4233384132385,626.0718874931335,1.0,631.8785421848297,595.9739747047424,1.0,671.8151392936707,595.7283454835415,1.0
678,621.1619890928268,625.9991979598999,1.0,632.1937532424927,596.5775317549706,1.0,672.2882630825043,596.0327043533325,1.0
679,621.5806685686111,626.7576341629028,1.0,632.5734152793884,596.8786289095879,1.0,672.66725730896,596.9019730687141,1.0
680,621.8474754095078,625.9514656066895,1.0,632.51043176651,596.296845048666,1.0,671.8987562656403,596.2290086895227,1.0
681,621.6160404682159,627.2775269150734,1.0,632.2468910217285,596.9726203680038,1.0,671.6317377090454,596.5662511587143,1.0
682,621.4979991912842,625.3746719360352,1.0,632.6275873184204,595.617437839508,1.0,671.5224168300629,596.2916173040867,1.0
683,620.5599709749222,624.9037756919861,1.0,632.7339334487915,595.4105019569397,1.0,671.4427144527435,596.0426877066493,1.0
684,620.9861214756966,624.633837223053,1.0,632.9979100227356,596.3280810117722,1.0,671.5147919654846,595.3823336362839,1.0
685,620.5579320192337,624.6526970863342,1.0,633.2063369750977,596.531366288662,1.0,671.7475633621216,595.4210033416748,1.0
686,621.0517197847366,624.586434841156,1.0,632.9835157394409,598.1396107673645,1.0,670.1753082275391,594.4531869888306,1.0
687,621.3304965496063,625.9396243095398,1.0,632.0332045555115,597.132694363594,1.0,671.0268406867981,595.5669458508492,1.0
688,621.5207854509354,626.0693483352661,1.0,632.2463965415955,598.0348670482635,1.0,669.5568729639053,595.6796477138996,1.0
689,620.7819281220436,624.9177904129028,1.0,631.5559401512146,597.4681071043015,1.0,669.4458231925964,595.7134163081646,1.0
690,620.41438382864,626.1640162467957,1.0,629.9485927820206,597.4040584564209,1.0,668.2724550664425,594.5315761566162,1.0
691,619.7674567550421,624.7936010360718,1.0,630.1162903308868,597.481015920639,1.0,667.4504209160805,594.0767178535461,1.0
692,619.725290864706,624.9352722167969,1.0,630.0441739559174,596.9565348625183,1.0,667.6348446905613,594.357036113739,1.0
693,620.668560564518,625.401472568512,1.0,630.1272578239441,596.8195109963417,1.0,668.450994849205,594.2795600891113,1.0
694,620.1439174264669,625.6026906967163,1.0,629.7647966146469,596.6438038945198,1.0,668.6246925592422,594.4205169677734,1.0
695,620.2565265893936,624.4943060874939,1.0,630.2974047660828,596.9668501019478,1.0,667.9177929535508,594.0533781051636,1.0
696,620.436814904213,624.9726181030273,1.0,630.2876915931702,597.2644894123077,1.0,667.9006022512913,594.569384098053,1.0
697,620.7063921093941,625.8631987571716,1.0,630.090234041214,598.2402381896973,1.0,667.2463622093201,594.4597368240356,1.0
698,620.3858319818974,625.3208084106445,1.0,630.5503890514374,598.8742973804474,1.0,667.5050001144409,594.3669458627701,1.0
699,619.8890753462911,624.9308857917786,1.0,630.0045433044434,598.3431384563446,1.0,666.6386700868607,594.1006345748901,1.0
700,620.1841893941164,625.6964874267578,1.0,630.5264894962311,598.3332555294037,1.0,667.7156045138836,594.1351313591003,1.0
701,620.3164525032043,624.4306454658508,1.0,630.6838526725769,596.981839120388,1.0,668.7096174359322,594.2957382202148,1.0
702,620.3986515104771,624.978084564209,1.0,631.3092510700226,598.0010378360748,1.0,670.5183291435242,594.6518225669861,1.0
703,620.7079031467438,625.1307711601257,1.0,631.124368429184,598.2177059650421,1.0,669.0565830469131,594.5792741775513,1.0
704,621.154026389122,624.7180128097534,1.0,631.7333912849426,597.7849552631378,1.0,669.8002684116364,594.9933156967163,1.0
705,623.0550851821899,626.1953601837158,1.0,632.0314793586731,598.9316513538361,1.0,669.798094034195,595.0407009124756,1.0
706,620.6462101340294,623.8487601280212,1.0,631.7625603675842,597.0838130712509,1.0,669.066524386406,593.514096736908,1.0
707,620.9986529946327,624.0470352172852,1.0,632.0792860984802,597.2309687137604,1.0,669.4602810144424,594.1823053359985,1.0
708,620.8868128657341,623.6582567691803,1.0,632.1990723609924,597.6599371433258,1.0,668.6124887466431,593.7847490310669,1.0
709,620.7577628493309,624.1906685829163,1.0,631.2320785522461,597.7654861211777,1.0,668.9697009921074,594.4306035041809,1.0
710,620.8303818702698,624.9241914749146,1.0,631.3890979290009,597.5999308824539,1.0,669.3256517648697,594.0958762168884,1.0
711,620.9974395036697,624.9481501579285,1.0,631.8380784988403,597.854630947113,1.0,670.1168510913849,593.8886551856995,1.0
712,620.7787326574326,625.2571444511414,1.0,631.2181549072266,598.394510269165,1.0,669.5961481332779,594.5683584213257,1.0
713,621.3496211767197,624.960991859436,1.0,631.847368478775,597.6799768209457,1.0,669.6863216161728,593.9819431304932,1.0
714,621.2456959486008,624.709716796875,1.0,631.655797958374,597.3411477804184,1.0,669.4946366548538,593.0612654685974,1.0
715,621.5082764625549,623.9982237815857,1.0,631.4420657157898,595.6788492202759,1.0,667.9466559030116,592.2424006462097,1.0
716,620.5686264038086,623.3155560493469,1.0,631.3903152942657,595.695062160492,1.0,667.7580588012934,592.3420877456665,1.0
717,621.0144308805466,624.0444445610046,1.0,631.4628355503082,595.8040466308594,1.0,667.7170978486538,592.205340385437,1.0
718,620.4301621317863,623.9020295143127,1.0,631.462976694107,597.0050375461578,1.0,668.1381188780069,592.3996167182922,1.0
719,620.9059934020042,624.971284866333,1.0,632.3072633743286,597.8828570842743,1.0,669.8412770032883,593.3632612228394,1.0
720,620.4158719778061,626.2865252494812,1.0,630.7298488616943,598.6678075790405,1.0,669.4745101928711,593.9433350563049,1.0
721,620.2253608703613,629.6823416948318,1.0,630.1761953830719,598.3450274467468,1.0,670.4446640014648,594.4785490036011,1.0
722,619.8149356842041,630.5071134567261,1.0,629.9959937334061,597.7342220544815,1.0,670.5036067962646,594.3046880960464,1.0
723,620.1346073150635,629.2249383926392,1.0,629.8375791311264,598.3198409080505,1.0,669.3820863962173,594.730140209198,1.0
724,621.0154120922089,626.0168285369873,1.0,630.6527876853943,597.0521960258484,1.0,668.7702121734619,594.5597594976425,1.0
725,620.041720546782,624.9180455207825,1.0,630.9342024326324,596.9265142083168,1.0,668.5269175767899,592.4277129173279,1.0
726,619.8879833221436,623.3328139781952,1.0,631.6757800579071,595.3799829483032,1.0,667.39506316185,592.2505578994751,1.0
727,618.5793433189392,620.9497340321541,1.0,631.6217110157013,594.9776163101196,1.0,665.1691055297852,589.7490482330322,1.0
728,619.4976320266724,621.1418455839157,1.0,631.7475378513336,594.559609413147,1.0,665.8449139595032,589.9868994951248,1.0
729,620.8928098678589,621.8411099910736,1.0,631.7541394233704,594.192141532898,1.0,667.2256305813789,591.0994734764099,1.0
730,620.4546213150024,621.1751775741577,1.0,632.2060570716858,594.2688708305359,1.0,668.2394087910652,591.3561110496521,1.0
731,620.766005218029,622.6701958179474,1.0,632.1816763877869,594.6386070251465,1.0,668.58582508564,591.6757488250732,1.0
732,621.9182505607605,623.3359961509705,1.0,632.342921257019,594.8092975616455,1.0,669.2390496730804,591.7519428730011,1.0
733,620.3770276904106,622.1730484962463,1.0,632.408543586731,594.9230041503906,1.0,668.3016171753407,591.9219281673431,1.0
734,620.9584760665894,621.6284844875336,1.0,632.5938277244568,594.6596093177795,1.0,669.5328677892685,591.918359041214,1.0
735,621.3976167440414,622.0342648029327,1.0,632.8073420524597,595.3454389572144,1.0,668.445457726717,592.7714967727661,1.0
736,621.1031033992767,622.2214748859406,1.0,632.3098578453064,595.0232968330383,1.0,668.3210236132145,591.5958721637726,1.0
737,620.896761059761,621.9401700496674,1.0,632.2210159301758,594.9617414474487,1.0,668.990864276886,591.5804061889648,1.0
738,621.3704693317413,621.7378884553909,1.0,632.8807988166809,594.3989129066467,1.0,670.4580352306366,591.8488020896912,1.0
739,621.6203950643539,621.8604515790939,1.0,633.1438879966736,594.290753364563,1.0,670.034245967865,592.2145233154297,1.0
740,621.6467213630676,621.9329520463943,1.0,632.7614908218384,593.8125529289246,1.0,670.0209991931915,592.5609016418457,1.0
741,621.5558198690414,622.6671605110168,1.0,632.5806894302368,594.2598309516907,1.0,670.3440868854523,592.5710635185242,1.0
742,622.2979414463043,621.9825296401978,1.0,632.8925471305847,594.0869631767273,1.0,670.0181584358215,592.0863947868347,1.0
743,621.9794027805328,621.8787217140198,1.0,632.1209206581116,593.8916997909546,1.0,669.7257500886917,592.818078994751,1.0
744,622.2408146858215,621.4513219594955,1.0,632.5325145721436,594.0756130218506,1.0,670.1507706642151,592.5972318649292,1.0
745,621.5239192247391,622.1533894538879,1.0,632.3006525039673,594.8132762908936,1.0,670.1195743083954,593.3948526382446,1.0
746,622.3648068904877,622.1056363582611,1.0,632.5572285652161,594.6928486824036,1.0,671.1796741485596,593.8334293365479,1.0
747,621.4973554611206,623.4942662715912,1.0,632.0633063316345,596.2661199867725,1.0,671.6270430088043,593.6681475639343,1.0
748,621.344206571579,622.1660063266754,1.0,632.7374315261841,595.045599937439,1.0,669.9130274057388,591.6741466522217,1.0
749,621.0243433713913,621.8209199905396,1.0,632.5950040817261,594.9795699119568,1.0,669.5693041086197,591.5752835273743,1.0
750,620.2726695239544,619.8878397941589,1.0,631.7334086894989,595.581151008606,1.0,664.8774032592773,591.2083539962769,1.0
751,621.1262922286987,622.007212638855,1.0,631.3401870727539,596.0559439696372,1.0,665.7431383132935,590.9511291980743,1.0
752,621.1366331577301,620.5841495990753,1.0,631.7614407539368,595.6124138832092,1.0,666.3360180854797,590.2535531520844,1.0
753,620.9684528112411,622.7460453510284,1.0,630.961347579956,596.9179940223694,1.0,666.215048789978,591.7040569782257,1.0
754,619.7957334518433,621.4401242733002,1.0,631.6516153812408,596.3174137175083,1.0,666.6604129076004,590.933305978775,1.0
755,621.1815094947815,621.9376224279404,1.0,631.787083864212,596.5096509456635,1.0,666.8762117624283,590.7209219932556,1.0
756,621.2708564996719,621.7920153141022,1.0,631.5777220726013,596.0525864511728,1.0,668.1781137287617,591.4638352394104,1.0
757,621.9784278869629,621.1942390203476,1.0,632.5275712013245,595.368730545044,1.0,667.0809167027473,590.040155172348,1.0
758,621.6720103025436,619.6839632987976,1.0,632.1556816101074,593.6368680000305,1.0,665.505865573883,588.3547328710556,1.0
759,621.9662930965424,617.6149044036865,1.0,632.2022428512573,592.2187142372131,1.0,665.1825404167175,587.8818076476455,1.0
760,622.851973772049,618.1480689048767,1.0,632.5443148612976,592.5977053642273,1.0,666.3539981842041,588.5601066946983,1.0
761,621.8281027078629,617.7717781066895,1.0,632.4705009460449,593.3611268997192,1.0,664.9365410804749,588.0934134274721,1.0
762,621.8892312049866,617.4514746665955,1.0,633.2599792480469,593.1946840286255,1.0,665.1362295150757,587.5635535120964,1.0
763,621.483556509018,617.3672904968262,1.0,632.2067594528198,592.9414196014404,1.0,665.0856914520264,587.8315205723047,1.0
764,621.8875412940979,617.0221147537231,1.0,632.6117129325867,592.5753426551819,1.0,664.2397866249084,587.2434539794922,1.0
765,621.6211590766907,615.5231528282166,1.0,632.227162361145,591.6228334903717,1.0,663.370805978775,586.2152934074402,1.0
766,621.8505672216415,614.9038317203522,1.0,632.0312991142273,591.0201079845428,1.0,661.7382304668427,586.014714717865,1.0
767,621.1995449066162,614.3626337051392,1.0,631.9733147621155,591.4821529388428,1.0,662.3095211982727,585.8944272994995,1.0
768,620.9635219573975,614.6809258460999,1.0,631.7420411109924,591.6755764484406,1.0,660.3341207504272,585.6539697647095,1.0
769,620.7589244842529,615.2526626586914,1.0,632.2317080497742,592.3643064498901,1.0,660.8044925928116,585.5967631340027,1.0
770,620.1511917114258,615.4882514476776,1.0,631.8766303062439,592.4874429702759,1.0,660.0816320106387,585.6829771995544,1.0
771,620.0064268112183,614.5608229637146,1.0,632.0553488731384,592.3099999427795,1.0,661.2880303859711,585.5725898742676,1.0
772,619.3633131980896,612.5405324697495,1.0,631.4866058826447,592.2134251594543,1.0,662.0052008628845,585.5902819633484,1.0
773,619.6499962806702,614.0099046230316,1.0,631.6098964214325,592.8022632598877,1.0,660.5375562906265,585.4946999549866,1.0
774,621.0376234054565,615.2582142353058,1.0,632.8128623962402,593.2015323638916,1.0,661.2416678667068,585.5316514968872,1.0
775,621.1752262115479,614.7244193553925,1.0,632.7997117042542,593.2338442802429,1.0,661.1199367046356,585.8077516555786,1.0
776,620.6033954620361,614.3227577209473,1.0,632.4994688034058,593.1343731880188,1.0,661.0235477685928,586.4926242828369,1.0
777,620.7898864746094,615.0769865512848,1.0,632.6955714225769,593.1869683265686,1.0,660.826982498169,586.5255279541016,1.0
778,620.3628273010254,615.6934177875519,1.0,632.8399691581726,593.7534227371216,1.0,661.7664976119995,587.2315483093262,1.0
779,620.1332206726074,615.9785587787628,1.0,632.9028034210205,594.2080025672913,1.0,661.372798204422,587.2198104858398,1.0
780,620.3353936076164,616.6268815994263,1.0,632.2001705169678,595.1386799812317,1.0,659.9400510340929,589.1304087638855,1.0
781,620.5514230728149,615.6836185455322,1.0,632.442708492279,594.8717331886292,1.0,658.3009260892868,588.7061495184898,1.0
782,620.0333232879639,615.0854170322418,1.0,632.3634605407715,594.9359731674194,1.0,657.9842510223389,588.1564712524414,1.0
783,619.9181914329529,615.0122644901276,1.0,631.8464629650116,594.938235282898,1.0,658.480172753334,587.6193308830261,1.0
784,619.8005347251892,614.7142343521118,1.0,632.119357585907,594.6970114707947,1.0,658.3408561944962,587.5653901100159,1.0
785,620.2073554992676,615.5842168331146,1.0,631.9636285305023,595.0195116996765,1.0,658.9271919727325,588.1729431152344,1.0
786,620.0303611755371,616.2134323120117,1.0,632.4150004386902,595.4338264465332,1.0,659.204085290432,587.9543333053589,1.0
787,619.3288931846619,615.6335506439209,1.0,632.1836848258972,595.1351590156555,1.0,659.750744998455,587.4837918281555,1.0
788,619.7312188148499,615.8739318847656,1.0,631.9785594940186,594.5661330223083,1.0,659.7619696855545,587.7334189414978,1.0
