scorer,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000
bodyparts,stimulusLeft,stimulusLeft,stimulusLeft,stimulusRight,stimulusRight,stimulusRight,leftHead,leftHead,leftHead,topHead,topHead,topHead,rightHead,rightHead,rightHead
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1395,168.19510507583618,407.0119135379791,1.0,1647.856544494629,637.5280238389969,0.9999986886978149,519.2454545497894,704.4222195148468,1.0,523.9794313218445,718.4293792247772,0.9999860525131226,501.281267285347,726.690949678421,0.999927282333374
1396,170.02673625946045,410.1443911790848,0.9999998807907104,1647.078013420105,632.5540883541107,0.9999972581863403,519.3081097602844,705.8662052154541,1.0,523.0460769534111,723.2320650815964,0.999996542930603,499.4256237745285,729.9959275722504,0.9999997615814209
1397,168.81576442718506,411.34113562107086,0.9999998807907104,1647.2226886749268,630.1898257732391,0.9999997615814209,518.0275249481201,704.1437816619873,1.0,522.630629658699,722.7248622179031,0.9999983310699463,498.37100875377655,729.2426273822784,0.9999997615814209
1398,170.0563998222351,414.4470262527466,0.9999998807907104,1646.262357711792,625.7947022914886,0.9999997615814209,517.8684610128403,702.9294831752777,1.0,523.3513880968094,721.9216861724854,0.9999865293502808,495.94567918777466,727.8157811164856,0.9999996423721313
1399,168.4214129447937,414.5896990299225,1.0,1646.2812905311584,624.970762014389,0.9999996423721313,520.1157779693604,701.8935565948486,1.0,522.931602358818,720.7664022445679,0.9999752044677734,496.9491047859192,724.7768397927284,0.9999996423721313
1400,169.7390661239624,417.15067887306213,1.0,1645.760127067566,620.8186693191528,0.9999971389770508,521.6531791687012,701.0747555494308,1.0,526.6637849807739,717.3366076946259,0.9999932050704956,498.29197359085083,724.5099900364876,1.0
1401,168.048752784729,417.36938071250916,1.0,1647.1386814117432,621.652639746666,0.9999984502792358,523.8723101168871,701.736169219017,0.9999998807907104,527.7358841896057,717.7359130382538,0.9999946355819702,502.2166690826416,722.9326612949371,0.9999998807907104
1402,167.22211503982544,420.30551740527153,1.0,1645.500681400299,616.1312050819397,0.9999994039535522,525.2273070812225,700.8563614487648,0.9999997615814209,529.7751774787903,717.256521821022,0.9999960660934448,503.60448813438416,722.4466286897659,0.9999991655349731
1403,168.28242683410645,423.08077239990234,1.0,1645.9488339424133,612.8967922925949,0.9999998807907104,527.2061278820038,697.2192006111145,0.9999998807907104,531.7822714745998,716.3785071074963,0.9999955892562866,507.0304650068283,720.7147209644318,0.9999984502792358
1404,167.59227538108826,422.1686704158783,1.0,1647.4808316230774,614.1118471622467,0.9999996423721313,525.229354262352,697.9177250862122,0.9999998807907104,531.772956982255,712.0826473236084,1.0,512.3878066539764,718.3513929843903,0.9999904632568359
1405,167.02052807807922,424.26780223846436,1.0,1645.9524211883545,608.0829284191132,0.9999992847442627,518.1874465942383,696.034462928772,1.0,525.1896662712097,707.4774515032768,0.9999998807907104,505.3140435218811,719.2630727291107,0.999887228012085
1406,167.6774296760559,430.69003772735596,0.9999998807907104,1647.5505695343018,606.7328715324402,0.9999992847442627,512.3983249664307,698.4630632400513,1.0,520.609158039093,711.0602195262909,0.9999998807907104,494.72008442878723,723.2571253180504,0.9999920129776001
1407,167.26318740844727,430.64998722076416,1.0,1645.604160785675,600.9133334159851,0.9999971389770508,511.4137668609619,699.1792303919792,1.0,520.2569181919098,712.3751864433289,0.9999991655349731,496.08297753334045,723.37066167593,0.9999988079071045
1408,168.40164804458618,435.14029836654663,1.0,1646.362150669098,597.7423754930496,0.9999995231628418,513.0077407360077,702.2290470600128,1.0,520.1303000450134,716.3896759748459,0.999998927116394,497.9660654067993,726.7277448177338,0.9999995231628418
1409,169.62285566329956,434.34072840213776,1.0,1644.7019423246384,600.8313369750977,0.9999974966049194,513.7181859016418,703.3427765369415,1.0,520.4488625526428,717.2276518344879,0.9999983310699463,498.5955890417099,727.2675929069519,0.9999994039535522
1410,168.4976577758789,434.7249507904053,1.0,1645.673638343811,594.4409730434418,0.9999996423721313,513.3333613872528,703.4751605987549,1.0,521.6250710487366,715.9716474656016,0.9999948740005493,499.947346214205,726.9997975826263,0.9999880790710449
1411,166.7053656578064,437.5501321554184,1.0,1647.5453510284424,593.2208795547485,0.9999998807907104,514.9080529212952,703.7090418338776,1.0,521.8833451271057,716.9869959354401,0.9999927282333374,496.97336745262146,728.5607490539551,0.9999933242797852
1412,166.54294562339783,439.30389618873596,1.0,1646.8770456314087,591.5236921310425,0.9999990463256836,514.7012948989868,704.7878222465515,1.0,523.65198802948,717.474750161171,0.9999918937683105,498.7826943397522,729.8471896648407,0.9999974966049194
1413,166.52821445465088,443.16119319200516,1.0,1644.577124118805,588.1585007458925,0.999994158744812,514.5843036174774,706.3038444519043,1.0,523.7845427691936,720.1487083435059,0.9999991655349731,500.38545098900795,730.936137676239,0.9999990463256836
1414,164.75400465726852,443.05712682008743,1.0,1644.854145526886,587.0251556634903,0.9999946355819702,510.4383511543274,706.924499630928,1.0,520.9408555030823,724.2423798441887,1.0,495.50318717956543,733.2251667976379,0.9999998807907104
1415,167.3579659461975,443.4608175754547,1.0,1645.856653213501,581.6362768411636,0.9999996423721313,505.95385932922363,707.4820337891579,1.0,512.4395565986633,727.944700717926,1.0,486.1609206199646,732.955688893795,1.0
1416,167.18085837364197,446.81324219703674,1.0,1646.5148549079895,581.209280371666,0.9999995231628418,500.01285701524466,706.4936580657959,1.0,505.0860319137573,727.27281498909,1.0,481.26576042175293,731.5407502055168,1.0
1417,165.43214869499207,447.77407717704773,1.0,1644.5908730626106,575.3445568084717,0.9999982118606567,502.3160343170166,706.2735857963562,1.0,506.09846544265747,727.3316450119019,1.0,482.337473988533,731.0865252017975,1.0
1418,165.51645720005035,451.44100803136826,1.0,1645.6024904251099,573.2320317029953,0.9999983310699463,504.28124046325684,705.7273287773132,1.0,508.5212414264679,726.3488318920135,1.0,485.03294146060944,730.8598886728287,1.0
1419,164.33812242746353,455.43206667900085,1.0,1646.8336129188538,570.323793888092,0.9999988079071045,505.3249750137329,703.4607131481171,1.0,510.581013917923,723.0301688313484,1.0,486.4870111942291,727.7031342983246,1.0
1420,167.071035861969,455.0758726596832,1.0,1646.8727746009827,568.777991771698,0.9999982118606567,506.9074788093567,701.4428050518036,0.9999998807907104,512.638368844986,721.3595333099365,1.0,487.45592212677,726.3743970394135,1.0
1421,166.69162678718567,458.81035459041595,1.0,1646.1805090904236,569.1193280220032,0.9999953508377075,508.6296172738075,700.7737479805946,0.9999997615814209,513.5131368637085,719.909010887146,1.0,489.2793502807617,724.107292316854,1.0
1422,164.730284512043,459.7451421022415,1.0,1645.0632599592209,565.4560548067093,0.9999990463256836,509.094628572464,699.4574165344238,0.9999998807907104,513.4218835830688,718.3559000492096,1.0,489.74796891212463,723.2672533392906,1.0
1423,165.06908929347992,464.97943019866943,1.0,1645.7093648910522,561.3292508125305,0.9999990463256836,509.6098403930664,697.845703125,1.0,513.7165467739105,716.9978575706482,1.0,488.08929347991943,721.7159640789032,0.9999998807907104
1424,161.85155081748962,478.4682869911194,1.0,1645.0091644525528,558.5315976142883,0.9999924898147583,510.02818632125854,697.8439354896545,1.0,513.8158214092255,716.1930049359798,1.0,489.3881125450134,721.4164731502533,0.9999998807907104
1425,163.645989716053,489.70135164260864,1.0,1644.4765100479126,555.8395211398602,0.9999911785125732,510.18628573417664,696.3984432220459,1.0,514.6424403190613,715.3042503595352,1.0,490.16979575157166,720.3036799430847,0.9999998807907104
1426,161.69448709487915,502.582807302475,1.0,1645.1746377944946,551.9906418323517,0.9999985694885254,510.53213906288147,695.6594834327698,1.0,514.7180105447769,714.1421453952789,0.9999998807907104,490.07347333431244,719.472550868988,0.9999996423721313
1427,160.20221424102783,513.308260679245,1.0,1644.065612718463,550.9948341846466,0.9999986886978149,509.10710048675537,694.4731299877167,1.0,512.3850567340851,712.916520357132,0.9999998807907104,487.2558043003082,718.0145235061646,0.9999998807907104
1428,161.468101978302,522.8709250688553,1.0,1644.9558635950089,548.3512016534805,0.9999996423721313,506.7729642391205,698.7698926925659,0.9999997615814209,504.08905363082886,717.761815905571,0.9999997615814209,482.0003926753998,717.6189050674438,0.9999998807907104
1429,160.34551334381104,534.0544118881226,1.0,1644.7195494174957,547.1755079030991,0.9999995231628418,505.4462766647339,704.4100041389465,0.9999998807907104,494.35267400741577,723.8028839230537,0.9999998807907104,472.30932235717773,716.1854361742735,0.9999997615814209
1430,160.7629895210266,544.7623755931854,1.0,1643.884951159358,543.5822978019714,0.9999971389770508,500.07360473275185,706.4687982797623,1.0,488.68624782562256,726.0864570140839,0.9999997615814209,468.0981357321143,715.9013549983501,1.0
1431,160.34267616271973,561.9584097862244,1.0,1646.7221655845642,538.8387370109558,0.9999972581863403,497.34486174583435,709.9374289512634,1.0,485.7580304145813,728.3410058021545,1.0,466.3275634050369,717.2234675884247,1.0
1432,159.59214782714844,572.4527903497219,0.9999998807907104,1646.9637594223022,537.1929335594177,0.9999969005584717,498.40118730068207,710.2988171577454,1.0,486.52937150001526,728.5915307998657,0.9999998807907104,467.33168798685074,717.3765877485275,1.0
1433,160.80404615402222,584.3006839752197,1.0,1647.2381920814514,533.5456264019012,0.9999997615814209,499.3872263431549,710.4079859256744,1.0,487.858736038208,728.8114421367645,0.9999998807907104,468.8638234734535,717.7187922000885,1.0
1434,160.21656465530396,599.9081852436066,1.0,1645.7236876487732,531.4347647428513,0.9999984502792358,501.8783242702484,710.7818875312805,1.0,491.15995466709137,728.6889309883118,0.9999994039535522,471.0368826389313,718.7237992286682,0.9999998807907104
1435,160.11918830871582,605.5135415792465,1.0,1645.367802619934,533.059210896492,0.9999983310699463,504.67410373687744,711.1839182376862,1.0,493.4556486606598,729.0390582084656,0.9999994039535522,473.6630184650421,719.6588973999023,0.9999998807907104
1436,159.76378297805786,619.7511565536261,0.9999998807907104,1646.2080636024475,530.3412438631058,0.9999983310699463,506.32593607902527,711.5872039794922,1.0,495.40601205825806,730.0932517051697,0.9999998807907104,475.7597419023514,720.8815383911133,1.0
1437,160.80256533622742,624.8071269989014,1.0,1642.7598423957825,524.1001334190369,0.9999949932098389,507.0871592760086,711.8562092781067,0.9999998807907104,496.2224426269531,730.3484148979187,0.9999998807907104,476.08553110808134,720.7890019416809,1.0
1438,160.46180820465088,630.522872209549,1.0,1645.089452624321,521.0596709251404,0.9999959468841553,506.68483197689056,712.853771686554,0.9999998807907104,495.82394790649414,731.2830554842949,1.0,475.83572013676167,722.4012155532837,1.0
1439,160.37487053871155,635.9110028073192,0.9999998807907104,1643.803969308734,519.1189436912537,0.9999979734420776,506.8105492591858,713.7439169883728,0.9999997615814209,495.87076139450073,731.5846637487411,0.9999998807907104,475.1585187315941,721.9067258834839,1.0
1440,161.27593350410461,638.290367603302,1.0,1646.1008930206299,516.3209712207317,0.9999994039535522,506.5695209503174,714.6257982254028,0.9999988079071045,496.69885873794556,732.5457322597504,0.9999998807907104,476.18496684730053,723.3709230422974,1.0
1441,163.1122260093689,638.154274225235,1.0,1644.4109801352024,514.8568284511566,0.9999986886978149,507.19299364089966,714.1169776916504,0.9999997615814209,496.78652691841125,732.6759587526321,1.0,475.89823204278946,722.6602656841278,1.0
1442,160.74929666519165,641.882438659668,1.0,1644.5360186100006,510.8124408721924,0.9999979734420776,507.4297313094139,714.880343914032,0.9999990463256836,496.8419609069824,734.4590940475464,0.9999998807907104,476.17041486501694,723.9230213612318,1.0
1443,161.07592248916626,638.5351724624634,0.9999998807907104,1645.1363528966904,506.7067608833313,0.9999876022338867,508.1087218672037,716.0202836003155,0.9999992847442627,497.0483558177948,734.9483623504639,1.0,476.6832996606827,723.7932079732418,1.0
1444,161.8324737548828,644.4541145563126,1.0,1644.394892424345,504.3580050468445,0.9999971389770508,507.4336000084877,718.2840876579285,0.9999996423721313,497.5369062423706,736.9253330230713,1.0,477.08853471279144,726.3376657962799,1.0
1445,163.7876646667719,647.0636789798737,1.0,1645.1105914115906,501.46706330776215,0.9999988079071045,507.78591330349445,717.9748153686523,0.9999995231628418,497.48500990867615,736.6198763847351,1.0,476.65698182582855,725.5130341053009,1.0
1446,161.46348762512207,649.6134042739868,0.9999998807907104,1645.7296442985535,498.8804671764374,0.9999986886978149,507.99727567262016,718.1734409332275,0.9999996423721313,497.13913559913635,737.0924017429352,1.0,476.54092609882355,725.7274079322815,1.0
1447,160.14089369773865,651.8751828223467,0.9999998807907104,1646.025601387024,498.51939511299133,0.9999974966049194,508.2150418013334,716.7458319067955,0.9999995231628418,496.5866856575012,736.1855001449585,1.0,475.39281713962555,725.8566386699677,1.0
1448,161.34422397613525,653.470670580864,0.9999998807907104,1644.9712433815002,493.82631862163544,0.9999895095825195,507.70614516735077,715.8973180577159,0.9999995231628418,496.92244958877563,735.0086033344269,0.9999998807907104,475.16544526815414,724.9815661907196,1.0
1449,162.49669325351715,651.0275523662567,1.0,1644.9350123405457,492.65380269289017,0.9999904632568359,507.5287443995476,714.0210790634155,1.0,497.2304754257202,732.9936234354973,1.0,475.1047707796097,723.3058296442032,1.0
1450,160.34942603111267,655.7988972663879,1.0,1643.3970956802368,490.6528300046921,0.9999924898147583,507.79103776812553,712.9374704360962,1.0,497.0445694923401,731.527027130127,1.0,475.5565862059593,722.0288050174713,1.0
1451,160.8660101890564,654.1605203151703,0.9999998807907104,1643.4011690616608,486.94807720184326,0.9999988079071045,506.93100666999817,712.8398170471191,1.0,496.29842948913574,730.5526202917099,1.0,475.4987909793854,721.7888526916504,1.0
1452,162.03191328048706,657.0269691944122,1.0,1644.439522176981,485.8987989425659,0.9999985694885254,506.2479327917099,712.3520474433899,0.9999998807907104,495.40660429000854,730.3428517580032,0.9999998807907104,475.84292724728584,721.5671453475952,1.0
1453,162.16985642910004,657.4919698238373,1.0,1644.3780639767647,483.6029572188854,0.9999990463256836,505.51362919807434,712.0545411109924,1.0,494.80485248565674,730.3559328317642,0.9999998807907104,475.31339609622955,721.165769815445,1.0
1454,161.2643392086029,659.9279819130898,1.0,1645.5786362886429,480.7506947517395,0.9999979734420776,506.17674112319946,712.1992063522339,0.9999998807907104,494.6092095375061,730.5269510746002,0.9999997615814209,474.8812448978424,720.7252507209778,1.0
1455,160.32385635375977,662.869332075119,1.0,1644.175255343318,476.7549076080322,0.9999910593032837,505.75827717781067,711.8123140335083,1.0,494.83180141448975,730.7886406183243,0.9999998807907104,475.01767432689667,720.6844646930695,1.0
1456,163.45478522777557,661.3766337633133,1.0,1643.0967841148376,474.1119043827057,0.9999953508377075,505.87486743927,713.1052780151367,0.9999998807907104,495.2428402900696,731.6155151128769,0.9999998807907104,474.3699001073837,721.8156549930573,1.0
1457,162.83313083648682,668.1452633440495,1.0,1644.3282111883163,469.9737985134125,0.9999985694885254,505.8817894458771,713.5279746055603,0.9999998807907104,495.0681400299072,731.5341576635838,1.0,474.21469366550446,722.2385699748993,1.0
1458,160.8519322872162,670.913980960846,0.9999998807907104,1644.274071753025,468.93564426898956,0.9999991655349731,506.5073719024658,713.610520362854,0.9999995231628418,496.1414752006531,731.9995215878589,0.9999998807907104,475.95087676122785,722.4218113422394,1.0
1459,161.7520830631256,671.6222305297852,0.9999998807907104,1644.0742505639791,467.94000140577555,0.9999984502792358,508.08942606300116,712.664614200592,0.9999998807907104,498.2557257413864,731.3269485235214,1.0,478.0582573413849,722.5792350769043,1.0
1460,159.66812324523926,672.2868094444275,0.9999998807907104,1644.477948218584,463.3444399833679,0.9999978542327881,509.2768363952637,712.7431478500366,0.9999998807907104,499.0031227469444,730.2163124084473,1.0,478.3729090690613,721.3825085163116,1.0
1461,160.50592350959778,678.496579170227,1.0,1644.3586331009865,457.0466208457947,0.9999983310699463,509.61750304698944,711.447751045227,0.9999998807907104,499.75043873488903,729.2514371871948,1.0,479.3702566623688,719.443443775177,1.0
